product,Manufacturer,date,title,rating,body,clean_review,accuracy,activitymeasurement,activitymode,activityreminder,activitytracker,affordable,aiassistance,aibutton,alarm,alarmsetting,alarmvibration,alarmvibrator,alexa,alexaassistant,alexacommand,alexamode,alexasupport,altimeter,analog,assistance,audioquality,badmintonmode,band,bandrubber,barometer,battery,batterybackup,batterydurability,batteryindicator,batterylife,batteryperformance,batterypower,belt,beltquality,bloodoxygen,bloodoxygenmeasure,bloodpressure,bluetooth,bodymaterial,bpaccuracy,bpmachine,bpmeasure,bpmeasurement,bpmonitor,bpmonitoraccuracy,bpmonitoring,bpsymbol,breathingquality,breathmode,brightnesscontrol,budget,button,calculator,call,callsnotification,calorie,caloriecount,calorietracker,camerabutton,cameracontrol,carracingmode,charger,chip,circulardial,comfortability,compatibility,connectivity,cost,customdial,customercare,customerservice,customersupport,customisable,customisewatchface,customization,cyclingmode,data,datacalculation,datasyncs,design,dial,dialpadsensor,digitalcrownlockbutton,digitaltime,digitalwatch,display,displaybrightness,displaynavigation,displayquality,displayresolution,distancecalculation,distancemeasure,distancetracker,distancetracking,durability,ecg,excercisemode,exercisemode,exercisetracker,facesensor,fingerprint,firmware,firmwareupgrade,fitnessband,fitnessfeatures,fitnessmode,fitnessmonitor,fitnesssensor,fitnesstrack,flashlight,footstep,game,glass,glucosemonitor,googlemap,gps,gpsconnectivity,gpssignal,gpstracker,gpstracking,gui,handmotion,hardware,healthcheckaccuracy,healthmeasurement,healthmode,healthmonitor,healthmonitoring,healthreading,healthstats,healthtracker,heartbeat,heartbeataccuracy,heartbeatmeasurement,heartbeatsensor,heartbeattracker,heartmonitor,heartrate,heartrateaccuracy,heartratealert,heartratecount,heartratedetection,heartratemeasurement,heartratemonitor,heartratesensor,leatherquality,leatherstrap,livetrackingaccuracy,location,lockscreen,loudspeaker,magnet,magnetic,malfunction,material,measurement,medicalmonitoring,memory,mensurationtracker,metal,metalbody,metaldesign,metallic,metallicbody,metallicdesign,mic,micquality,money,monitoringfunction,motiondetection,multiplesport,multisportmode,music,musicfacility,notification,operatingspeed,operatingsystem,outdooractivity,oxygen,oxygenlevel,oxygenmonitor,oxygenmonitoring,oxygensaturationlevelmeasurement,pedometer,phoneconnectivity,physicalactivity,picture,pixel,plasticbody,plasticmaterial,powerbackup,powerbutton,powerconsumption,powersavingmode,pricesegment,pricing,processor,proximitysensor,pulseoximeter,pulseratereading,quality,range,reading,realtimeconnect,reasonableprice,remotecameracontrol,report,responsetime,roundwatch,rubberband,screen,screenclarity,screencustomization,screengaurd,screensensitivity,screentimeout,security,sedentaryalert,sensor,sensorydata,service,servicecenter,servicecentre,servicefacility,servicestation,shape,sidebutton,sidepowerbutton,silentmode,siliconbelt,size,sleepaccuracy,sleepactivity,sleepdetection,sleepduration,sleepingtrack,sleepmeasurement,sleepmode,sleepmonitoring,sleeppattern,sleepreading,sleeprecord,sleepsensor,sleeptrack,sleeptracker,sleeptrackingaccuracy,sleeptrackingmonitor,slidebutton,smsnotification,snapchatnotification,socialmedianotification,software,softwaredevelopment,softwareglitch,sound,soundadjustment,speaker,specs,speedometer,spo2tracking,sport,sporttracker,stepcalculation,stepcounter,stepcounting,stepmeasurement,stepmonitor,steprecording,steptracker,steptracking,stopwatch,storage,strap,strapdesign,strapholder,straplockingsystem,strapquality,stress,stresslevel,stressmeasure,stressmode,stressmonitor,stressstats,stylish,supportteam,swimmingmode,swimmode,synchronization,systeminterface,technicalteam,temperature,temperedglass,tennismode,time,timeadjustment,timesensitivity,touchdesign,touchdisplay,touchfacility,touchnotification,touchpad,touchresponse,touchscreen,touchsensation,touchsense,touchsensitive,touchsensitivity,touchsystem,tracking,trackingaccuracy,trackingactivity,trackingsensor,trainingmode,treadmillmode,ui,userinterface,vibration,vibrationalarm,vibrationmode,visibility,voice,voiceassistant,voicefunction,volumebar,volumebutton,volumecontrol,wakegesturebutton,wakupmode,walktracking,wallpaper,wallpapertimestyle,warrantyservice,wateralert,waterdrinkingalert,waterproof,waterreminder,waterresist,waterresistance,weather,weatherforecast,weathericon,weatherreport,whatsappnotification,wirelesscharge,workoutmeasurement,workoutmode,workoutsessionsummary,workouttracker,airplanemode,alertactivityalarm,alexafunctionality,analogdial,appsynchronization,audioconnectivity,batteryoptimisation,batterypercentageindicator,batterysaving,bpmsensor,bptrack,caloriecalculation,caloriedata,cardioexcercisetracking,compatability,customisedface,cyclingmonitoring,footstepaccuracy,footstepcount,handwashreminder,healthaccuracy,healthcarekit,healthstatus,hearttracker,inactivityalert,lagtime,menstrualcycledata,menstrualtracker,multiplemode,notificationsupport,operatingfunction,outdoorcyclingactivity,pulsemonitor,remoteshuttercontrol,repairservice,runningmode,servicequality,silencemode,sleepingaccuracy,sleepschedule,softwaresupport,splitscreen,stockmonitoring,stressreport,touchnavigation,wakeupmode,whatsappalert,workoutdetection,workoutmonitoring,workoutroutine
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,1/23/2020,Overall not bad worth the money,4,I like the watch the design is really good..but Bluetooth connection is not good you have to keep checking if the phone is connected or not also i got grey color which used to look very attractive in starting but after a month it's looking dull.  so I would say better don't buy grey if you're going to wear it on daily basis,i like the watch the design is really good . but bluetoothconnection is not good you have to keep checking if the phone is connected or not also i got grey color which used to look very attractive in starting but after a month it is looking dull . so i would say better donot buy grey if you are going to wear it on dial y basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/23/2020,"One of the best mid budgeted premium watches, must buy",5,"I have been using this watch for last 1 week, although I am not expert to review but yes my first impression about this watch is “Worth to buy” and I got this under offer of watch + honor wireless earphones.Here are my inputs after usage:Pros:- Amazing battery life, have charged on very first day and still battery is showing 79%- Easy to sync with Huawei Health app- Apple user like me can also sync this watch with app downloaded from App Store- Speaker quality is good- Good response to the calls incoming as well as outgoing- Notifications shows up immediately as soon as it comes on phone so no lag in that as well- rest fitness related features are also very good includingCons:- can’t have more than 10 favourite contacts stored in the watch- can’t reply to the messages via watch- features in the Huawei health app in Apple phone are limited, like can’t see stress level, watch facesHope Huawei will add features in Health app in iOS app as well 🙏🏻Overall it was a “good buy”","i have been using this watch for last 1 week , although i am not expert to review but yes my first impression about this watch is “ worth to buy ” and i got this under offer of watch + honor wireless earphone . here are my input after usage : pro : - amazing batterylife , have charged on very first day and still battery is showing 79 - easy to sync with huawei health app- apple user like me can also sync this watch with app downloaded from app store- speakerquality is good- good response to the call incoming a well a outgoing- notification show up immediately a soon a it come on phone so no lag in that a well- rest fitness related feature are also very good includingcons : - can ’ t have more than 10 favourite contact stored in the watch- can ’ t reply to the message via watch- feature in the huawei health app in apple phone are limited , like can ’ t see stresslevel , watch faceshope huawei will ad feature in health app in io app a well folded handsoverall it wa a “ good buy ”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/23/2020,VALUE FOR MONEY,5,"Now m gonna tell you some points why should we have to buy this amazing watch.1.EARLY CARDIAC ARREST MONITORING FUNCTION.2.PRESSURE DETECTION.3.LONG-LASTING BATTERY LIFE MAKES IT EASY TO USE.4.The Honor Magic Watch 2 features a 1.39-inch AMOLED HD screen with a screen resolution of 454 x 454. AMOLED screen has the advantages of high color saturation, colorful color, high contrast, thin and so on.The Honor Magic Watch 2 has many highlights, super Bluetooth calls, healthy heart early fights, indie music playback, and a dial that's more playable than some smartwatches on the market. A watch can achieve many of the functions used on a mobile phone, say is a watch, more like a small phone on hand. Looking at some of the smartwatches on the market, the quality and workmanship is uneven, and Honor Magic Watch 2 won't worry you about the quality of the watch. Many brands of several thousand dollars of smartwatch can achieve the function, Honor Magic Watch 2 can be achieved.","now m gon na tell you some point why should we have to buy this amazing watch . 1. early cardiac arrest monitoringfunction . 2. pressure detection . 3. long-lasting batterylife make it easy to use . 4. the honor magic watch 2 feature a 1 . 39-inch amoled hd screen with a screenresolution of 454 x 454. amoled screen ha the advantage of high color saturation , colorful color , high contrast , thin and so on . the honor magic watch 2 ha many highlight , super bluetooth call , healthy heart early fight , indie musicplayback , and a dial that is more playable than some smartwatchs on the market . a watch can achieve many of the function used on a mobile phone , say is a watch , more like a small phone on hand . looking at some of the smartwatchs on the market , the quality and workmanship is uneven , and honor magic watch 2 wonot worry you about the quality of the watch . many brand of several thousand dollar of smartwatch can achieve the function , honor magic watch 2 can be achieved .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/23/2020,"Battery life, great running companion",4,"Smart watch with interchangeable straps, and a great battery life .. it may not have the wide ecosystem of Wear OS, but the really usable apps for athletics is just fabulous..The addition of speaker for call is weird, or even listening to music is not so great as a little wrist bending blocks the vent. But, during running, the hands free commentary of status, heart rate, comparo with companion, average pace seals the deal.If you want a smart watch only, samsung active may work better .. but, if you intend to buy it for running, daily and marathon, it is purposefully built.  A little big on my wrist, you can say like most of the g shock, but it is fairly slim, considering it has a HR sensor.","smartwatch with interchangable strap , and a great batterylife . it may not have the wide ecosystem of wear o , but the really usable apps for athletics is just fabulous . the adition of speaker for call is weird , or even listening to music is not so great a a little wrist bending block the vent . but , during running , the hand free commentary of status , heartrate , comparo with companion , average pace seal the deal . if you want a smartwatch only , samsung active may work better . but , if you intend to buy it for running , dial y and marathon , it is purposefully built . a little big on my wrist , you can say like most of the g shock , but it is fairly slim , considering it ha a hr sensor .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/23/2020,Awesome watch,5,Best watch. Classy look and feel. Battery performance is excellent. Was a bit sceptical on purchasing it as old models both GT and magic are available between 7-8k. Both wireless calling and music storage options are really worth. Also customized photo on watch is awesome.,best watch . classy look and feel . batteryperformance is excellent . wa a bit sceptical on purchasing it a old model both gt and magic are available between 7-8 k . both wireless calling and music storage option are really worth . also customized photo on watch is awesome .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/24/2020,Good budget smartwatch with few flaws..,4,"Build quality is near perfect, and awesome product with tons of features for workouts, decent Calling features, new Watch faces cannot be installed as Huawei health app requires the user to log in with Huawei Id in Huawei mobile services app which unfortunately doesn't work on my one plus 6t. Heart rate monitor needs to be more accurate but decent enough. Overall pls go for it you won't regret it","buildquality is near perfect , and awesome product with ton of feature for workout , decent calling feature , new watch face can not be instagramlled a huawei health app requires the user to log in with huawei id in huawei mobile service app which unfortunately doesnot work on my one plus 6 t . heartratemonitor need to be more accurate but decent enough . overall pls go for it you wonot regret it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/24/2020,Best smartwatch with best features,5,Best smartwatch. Really i love it ..,best smartwatch . really i love it .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/24/2020,Unable to find watch faces option on Huawei Health App,3,"I am unable to find option for Watch faces in Huawei Health App for my OnePlus 7 pro. I checked the same on Redmi and I am able to view the watch faces. Not sure if this app is compatible with OnePlus. Other than that everything about watch is super cool. Its been 5 days and still the battery is still at 40%, even though I am super heavy user of the watch. Super cool.... #JaiHuawei #JaiHonor","i am unable to find option for watch face in huawei health app for my oneplus 7 pro . i checked the same on redmi and i am able to view the watch face . not sure if this app is compatible with oneplus . other than that everything about watch is super cool . it been 5 day and still the battery is still at 40 , even though i am super heavy user of the watch . super cool . jaihuawei jaihonor",,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/24/2020,Enable custom watch faces on Android devices.,4,"One of the best smart watches in the price segment. Most of the reviews mention the pros and cons of the smart wearable. I will share how to enable custom watch faces on the watch:My Device: One Plus 7Issue: Was not able to download custom watch faces.Solution:Step 1: Create a Huawei ID on cloud.huawei.com. Make sure to select your region as UK.Step 2: Download huawei health app but donot open it.Step 3: Download huawei mobile services application.Step 4: Turn on airplane mode, connect to wifi and open the huawei health app. Select the region as UK or India.Step 5: Complete the pairing with your smart watch. You will be able to see option to use custom watch faces.Step 6: You wont be able to download the custom watch faces yet. It will prompt you to login using huawei id.Step 7: Goto settings > accounts > add new account and login using your created huawei id.Voila! Enjoy your watch faces.Also, the heart rate sensor is very accurate. I have compared it with iWatch series 5.","one of the best smartwatchs in the pricesegment . most of the review mention the pro and con of the smart wearable . i will share how to enable custom watch face on the watch : my device : one plus 7 issue : wa not able to download custom watch face . solution : step 1 : create a huawei id on cloud . huawei . com . make sure to select your region a uk . step 2 : download huawei health app but donot open it . step 3 : download huawei mobile service application . step 4 : turn on airplanemode , connect to wifi and open the huawei health app . select the region a uk or india . step 5 : complete the pairing with your smartwatch . you will be able to see option to use custom watch face . step 6 : you will not be able to download the custom watch face yet . it will prompt you to login using huawei id . step 7 : goto setting > account > ad new account and login using your created huawei id . voila enjoy your watch face . also , the heartratesensor is very accurate . i have compared it with iwatch series 5 .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/24/2020,Best watch at this price range,5,Loved it😍👌,loved it smiling face with heart-eyes ok hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/24/2020,Stylist watch in affordable price,5,It's very stylish and durable. We can customize watch faced. All the health related features are quite accurate. No lagging found in Huwai health app. Battery back up is also very good.You need to login to Huwai account from settings to customize your Galary pics as watch face. Overall far batter option in Android market.,it is very stylish and durable . we can customize watch faced . all the health related feature are quite accurate . no lag found in huwai health app . battery back up is also very good . you need to login to huwai account from setting to customize your galary pic a watch face . overall far batter option in android market .,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/24/2020,Good smart watch,5,Since I have got this on first day sale and delivered to me on next day since five days usage I found very good battery life is 45 percent down on normal usage average of 9% a day it's good enough very good and perfect tracker.,since i have got this on first day sale and delivered to me on next day since five day usage i found very good batterylife is 45 percent down on normal usage average of 9 a day it is good enough very good and perfect tracker .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,1/24/2020,"Worth ""Watch""ing!!!",5,"A masterpiece in every bit.. Accurate readings.. Premium feel and looks.Pros : Display, accuracy, looksCons: nothing as yet.. Will post a detailed review after a week of usage.","a masterpiece in every bit . accurate reading . premium feel and look . pro : display , accuracy , lookscons : nothing a yet . will post a detailed review after a week of usage .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,1/24/2020,Value for💰money,4,Some time it doesn't show notificationsIts battery life for two weeksLooks wise premium👌Heart rate monitoring and its activities accuracy is perfectI love this watchMy brother also want this watch he liked its features and look& its come with the budget👍Must buy watch,some time it doesnot show notificationits batterylife for two weekslooks wise premium ok handheartratemonitoring and it activity accuracy is perfecti love this watchmy brother also want this watch he liked it feature and look it come with the budget thumb upmust buy watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
